DATE,DATETIME,TIME,HOUR,CELLNAME,VALUE
6/11/2017,11/06/2017 12:00:00,12:00:00,12,Cell_004071,259.28426
6/11/2017,11/06/2017 04:00:00,04:00:00,4,Cell_004071,5.40995
6/11/2017,11/06/2017 05:00:00,05:00:00,5,Cell_004071,31.89173
6/11/2017,11/06/2017 06:00:00,06:00:00,6,Cell_004071,75.48115
6/11/2017,11/06/2017 16:00:00,16:00:00,16,Cell_004071,1.21886
6/11/2017,11/06/2017 03:00:00,03:00:00,3,Cell_004071,0.49359
6/11/2017,11/06/2017 19:00:00,19:00:00,19,Cell_004071,40.38515
6/11/2017,11/06/2017 11:00:00,11:00:00,11,Cell_004071,313.16588
6/11/2017,11/06/2017 07:00:00,07:00:00,7,Cell_004071,22.94052
6/11/2017,11/06/2017 13:00:00,13:00:00,13,Cell_004071,3.16208
6/11/2017,11/06/2017 01:00:00,01:00:00,1,Cell_004071,120.00858
6/11/2017,11/06/2017 22:00:00,22:00:00,22,Cell_004071,67.35897
6/11/2017,11/06/2017 02:00:00,02:00:00,2,Cell_004071,2.66019
7/11/2017,11/07/2017 13:00:00,13:00:00,13,Cell_004071,153.31384
7/11/2017,11/07/2017 05:00:00,05:00:00,5,Cell_004071,28.65869
7/11/2017,11/07/2017 17:00:00,17:00:00,17,Cell_004071,12.23826
7/11/2017,11/07/2017 01:00:00,01:00:00,1,Cell_004071,0.00036
7/11/2017,11/07/2017 18:00:00,18:00:00,18,Cell_004071,51.83166
7/11/2017,11/07/2017 02:00:00,02:00:00,2,Cell_004071,0.00052
7/11/2017,11/07/2017 03:00:00,03:00:00,3,Cell_004071,0
7/11/2017,11/07/2017 15:00:00,15:00:00,15,Cell_004071,5.70686
7/11/2017,11/07/2017 04:00:00,04:00:00,4,Cell_004071,17.81735
7/11/2017,11/07/2017 06:00:00,06:00:00,6,Cell_004071,1.87228
7/11/2017,11/07/2017 09:00:00,09:00:00,9,Cell_004071,60.45267
7/11/2017,11/07/2017 07:00:00,07:00:00,7,Cell_004071,14.02686
7/11/2017,11/07/2017 00:00:00,00:00:00,0,Cell_004071,0.82561
7/11/2017,11/07/2017 11:00:00,11:00:00,11,Cell_004071,56.2644
7/11/2017,11/07/2017 22:00:00,22:00:00,22,Cell_004071,199.65259
7/11/2017,11/07/2017 21:00:00,21:00:00,21,Cell_004071,381.22717
7/11/2017,11/07/2017 16:00:00,16:00:00,16,Cell_004071,5.81148
7/11/2017,11/07/2017 19:00:00,19:00:00,19,Cell_004071,271.88055
7/11/2017,11/07/2017 10:00:00,10:00:00,10,Cell_004071,136.50682
7/11/2017,11/07/2017 08:00:00,08:00:00,8,Cell_004071,39.10963
7/11/2017,11/07/2017 20:00:00,20:00:00,20,Cell_004071,261.52385
7/11/2017,11/07/2017 14:00:00,14:00:00,14,Cell_004071,164.89658
7/11/2017,11/07/2017 12:00:00,12:00:00,12,Cell_004071,192.51888
8/11/2017,11/08/2017 02:00:00,02:00:00,2,Cell_004071,0.66562
8/11/2017,11/08/2017 06:00:00,06:00:00,6,Cell_004071,2.66303
8/11/2017,11/08/2017 16:00:00,16:00:00,16,Cell_004071,78.32992
8/11/2017,11/08/2017 22:00:00,22:00:00,22,Cell_004071,166.06791
8/11/2017,11/08/2017 19:00:00,19:00:00,19,Cell_004071,8.52406
8/11/2017,11/08/2017 09:00:00,09:00:00,9,Cell_004071,85.17405
8/11/2017,11/08/2017 17:00:00,17:00:00,17,Cell_004071,71.3139
8/11/2017,11/08/2017 20:00:00,20:00:00,20,Cell_004071,50.89754
8/11/2017,11/08/2017 04:00:00,04:00:00,4,Cell_004071,5.26348
8/11/2017,11/08/2017 14:00:00,14:00:00,14,Cell_004071,35.71599
8/11/2017,11/08/2017 05:00:00,05:00:00,5,Cell_004071,2.48426
8/11/2017,11/08/2017 00:00:00,00:00:00,0,Cell_004071,123.06475
8/11/2017,11/08/2017 01:00:00,01:00:00,1,Cell_004071,0.47312
8/11/2017,11/08/2017 10:00:00,10:00:00,10,Cell_004071,52.68851
8/11/2017,11/08/2017 11:00:00,11:00:00,11,Cell_004071,81.5342
8/11/2017,11/08/2017 21:00:00,21:00:00,21,Cell_004071,179.84518
8/11/2017,11/08/2017 03:00:00,03:00:00,3,Cell_004071,2.51438
8/11/2017,11/08/2017 08:00:00,08:00:00,8,Cell_004071,3.64575
8/11/2017,11/08/2017 13:00:00,13:00:00,13,Cell_004071,261.0409
8/11/2017,11/08/2017 18:00:00,18:00:00,18,Cell_004071,17.50557
8/11/2017,11/08/2017 12:00:00,12:00:00,12,Cell_004071,69.05925
8/11/2017,11/08/2017 07:00:00,07:00:00,7,Cell_004071,8.06175
8/11/2017,11/08/2017 15:00:00,15:00:00,15,Cell_004071,102.32409
9/11/2017,11/09/2017 12:00:00,12:00:00,12,Cell_004071,122.68364
9/11/2017,11/09/2017 09:00:00,09:00:00,9,Cell_004071,5.15252
9/11/2017,11/09/2017 11:00:00,11:00:00,11,Cell_004071,10.77898
9/11/2017,11/09/2017 15:00:00,15:00:00,15,Cell_004071,116.47153
9/11/2017,11/09/2017 05:00:00,05:00:00,5,Cell_004071,0.45294
9/11/2017,11/09/2017 01:00:00,01:00:00,1,Cell_004071,340.02749
9/11/2017,11/09/2017 04:00:00,04:00:00,4,Cell_004071,10.3588
9/11/2017,11/09/2017 20:00:00,20:00:00,20,Cell_004071,189.44177
9/11/2017,11/09/2017 17:00:00,17:00:00,17,Cell_004071,67.69343
9/11/2017,11/09/2017 06:00:00,06:00:00,6,Cell_004071,103.69426
9/11/2017,11/09/2017 02:00:00,02:00:00,2,Cell_004071,0.25839
9/11/2017,11/09/2017 13:00:00,13:00:00,13,Cell_004071,118.25898
9/11/2017,11/09/2017 19:00:00,19:00:00,19,Cell_004071,20.98308
9/11/2017,11/09/2017 14:00:00,14:00:00,14,Cell_004071,104.89481
9/11/2017,11/09/2017 18:00:00,18:00:00,18,Cell_004071,32.07941
9/11/2017,11/09/2017 23:00:00,23:00:00,23,Cell_004071,0.42137
9/11/2017,11/09/2017 22:00:00,22:00:00,22,Cell_004071,85.48217
9/11/2017,11/09/2017 16:00:00,16:00:00,16,Cell_004071,216.60549
9/11/2017,11/09/2017 03:00:00,03:00:00,3,Cell_004071,28.76832
9/11/2017,11/09/2017 07:00:00,07:00:00,7,Cell_004071,33.56214
9/11/2017,11/09/2017 10:00:00,10:00:00,10,Cell_004071,7.41737
9/11/2017,11/09/2017 21:00:00,21:00:00,21,Cell_004071,239.03632
9/11/2017,11/09/2017 00:00:00,00:00:00,0,Cell_004071,6.06478
9/11/2017,11/09/2017 08:00:00,08:00:00,8,Cell_004071,2.5712
10/11/2017,11/10/2017 11:00:00,11:00:00,11,Cell_004071,69.89661
10/11/2017,11/10/2017 03:00:00,03:00:00,3,Cell_004071,5.94018
10/11/2017,11/10/2017 20:00:00,20:00:00,20,Cell_004071,150.01598
10/11/2017,11/10/2017 07:00:00,07:00:00,7,Cell_004071,13.59437
10/11/2017,11/10/2017 14:00:00,14:00:00,14,Cell_004071,121.09364
10/11/2017,11/10/2017 05:00:00,05:00:00,5,Cell_004071,35.10849
10/11/2017,11/10/2017 12:00:00,12:00:00,12,Cell_004071,164.20866
10/11/2017,11/10/2017 06:00:00,06:00:00,6,Cell_004071,15.18661
10/11/2017,11/10/2017 00:00:00,00:00:00,0,Cell_004071,0.00404
10/11/2017,11/10/2017 08:00:00,08:00:00,8,Cell_004071,0.04422
10/11/2017,11/10/2017 10:00:00,10:00:00,10,Cell_004071,248.09744
10/11/2017,11/10/2017 04:00:00,04:00:00,4,Cell_004071,3.47792
10/11/2017,11/10/2017 02:00:00,02:00:00,2,Cell_004071,22.49227
10/11/2017,11/10/2017 15:00:00,15:00:00,15,Cell_004071,125.75386
10/11/2017,11/10/2017 16:00:00,16:00:00,16,Cell_004071,418.74824
10/11/2017,11/10/2017 23:00:00,23:00:00,23,Cell_004071,134.24229
10/11/2017,11/10/2017 09:00:00,09:00:00,9,Cell_004071,19.54792
10/11/2017,11/10/2017 22:00:00,22:00:00,22,Cell_004071,124.90303
10/11/2017,11/10/2017 17:00:00,17:00:00,17,Cell_004071,16.08354
10/11/2017,11/10/2017 21:00:00,21:00:00,21,Cell_004071,117.63767
10/11/2017,11/10/2017 18:00:00,18:00:00,18,Cell_004071,27.2877
10/11/2017,11/10/2017 13:00:00,13:00:00,13,Cell_004071,52.68837
10/11/2017,11/10/2017 01:00:00,01:00:00,1,Cell_004071,6.62041
10/11/2017,11/10/2017 19:00:00,19:00:00,19,Cell_004071,137.72129
11/11/2017,11/11/2017 18:00:00,18:00:00,18,Cell_004071,624.96893
11/11/2017,11/11/2017 01:00:00,01:00:00,1,Cell_004071,20.31548
11/11/2017,11/11/2017 21:00:00,21:00:00,21,Cell_004071,39.42172
11/11/2017,11/11/2017 15:00:00,15:00:00,15,Cell_004071,165.09335
11/11/2017,11/11/2017 14:00:00,14:00:00,14,Cell_004071,112.17365
11/11/2017,11/11/2017 04:00:00,04:00:00,4,Cell_004071,217.36838
11/11/2017,11/11/2017 02:00:00,02:00:00,2,Cell_004071,8.08302
11/11/2017,11/11/2017 00:00:00,00:00:00,0,Cell_004071,0.43139
11/11/2017,11/11/2017 08:00:00,08:00:00,8,Cell_004071,426.04271
11/11/2017,11/11/2017 16:00:00,16:00:00,16,Cell_004071,7.90828
11/11/2017,11/11/2017 12:00:00,12:00:00,12,Cell_004071,379.41121
11/11/2017,11/11/2017 17:00:00,17:00:00,17,Cell_004071,225.48596
11/11/2017,11/11/2017 03:00:00,03:00:00,3,Cell_004071,2.86958
11/11/2017,11/11/2017 05:00:00,05:00:00,5,Cell_004071,3.77779
11/11/2017,11/11/2017 13:00:00,13:00:00,13,Cell_004071,510.4049
11/11/2017,11/11/2017 09:00:00,09:00:00,9,Cell_004071,156.94881
11/11/2017,11/11/2017 23:00:00,23:00:00,23,Cell_004071,0.30136
11/11/2017,11/11/2017 11:00:00,11:00:00,11,Cell_004071,422.91224
11/11/2017,11/11/2017 19:00:00,19:00:00,19,Cell_004071,251.21497
11/11/2017,11/11/2017 06:00:00,06:00:00,6,Cell_004071,99.4174
11/11/2017,11/11/2017 10:00:00,10:00:00,10,Cell_004071,184.41162
11/11/2017,11/11/2017 22:00:00,22:00:00,22,Cell_004071,1.98175
11/11/2017,11/11/2017 07:00:00,07:00:00,7,Cell_004071,487.8626
11/11/2017,11/11/2017 20:00:00,20:00:00,20,Cell_004071,264.1591
12/11/2017,11/12/2017 16:00:00,16:00:00,16,Cell_004071,124.36647
12/11/2017,11/12/2017 10:00:00,10:00:00,10,Cell_004071,6.68085
12/11/2017,11/12/2017 02:00:00,02:00:00,2,Cell_004071,66.2675
12/11/2017,11/12/2017 14:00:00,14:00:00,14,Cell_004071,61.87247
12/11/2017,11/12/2017 23:00:00,23:00:00,23,Cell_004071,14.86154
12/11/2017,11/12/2017 00:00:00,00:00:00,0,Cell_004071,15.96057
12/11/2017,11/12/2017 22:00:00,22:00:00,22,Cell_004071,22.67881
12/11/2017,11/12/2017 20:00:00,20:00:00,20,Cell_004071,23.60745
12/11/2017,11/12/2017 06:00:00,06:00:00,6,Cell_004071,495.61851
12/11/2017,11/12/2017 17:00:00,17:00:00,17,Cell_004071,60.64468
12/11/2017,11/12/2017 03:00:00,03:00:00,3,Cell_004071,349.97493
12/11/2017,11/12/2017 13:00:00,13:00:00,13,Cell_004071,264.57313
12/11/2017,11/12/2017 05:00:00,05:00:00,5,Cell_004071,5.76045
12/11/2017,11/12/2017 18:00:00,18:00:00,18,Cell_004071,96.95195
12/11/2017,11/12/2017 01:00:00,01:00:00,1,Cell_004071,11.66918
12/11/2017,11/12/2017 09:00:00,09:00:00,9,Cell_004071,123.05228
12/11/2017,11/12/2017 15:00:00,15:00:00,15,Cell_004071,35.48443
12/11/2017,11/12/2017 04:00:00,04:00:00,4,Cell_004071,0.14534
12/11/2017,11/12/2017 19:00:00,19:00:00,19,Cell_004071,112.21944
12/11/2017,11/12/2017 12:00:00,12:00:00,12,Cell_004071,308.48482
12/11/2017,11/12/2017 21:00:00,21:00:00,21,Cell_004071,201.723
12/11/2017,11/12/2017 07:00:00,07:00:00,7,Cell_004071,391.56935
12/11/2017,11/12/2017 08:00:00,08:00:00,8,Cell_004071,71.39735
12/11/2017,11/12/2017 11:00:00,11:00:00,11,Cell_004071,70.73741
13/11/2017,11/13/2017 20:00:00,20:00:00,20,Cell_004071,166.67045
13/11/2017,11/13/2017 10:00:00,10:00:00,10,Cell_004071,60.731
13/11/2017,11/13/2017 01:00:00,01:00:00,1,Cell_004071,0.351
13/11/2017,11/13/2017 08:00:00,08:00:00,8,Cell_004071,0.21883
13/11/2017,11/13/2017 19:00:00,19:00:00,19,Cell_004071,193.97324
13/11/2017,11/13/2017 11:00:00,11:00:00,11,Cell_004071,17.09389
13/11/2017,11/13/2017 22:00:00,22:00:00,22,Cell_004071,218.18417
13/11/2017,11/13/2017 00:00:00,00:00:00,0,Cell_004071,0.37555
13/11/2017,11/13/2017 12:00:00,12:00:00,12,Cell_004071,18.59702
13/11/2017,11/13/2017 05:00:00,05:00:00,5,Cell_004071,15.30892
13/11/2017,11/13/2017 06:00:00,06:00:00,6,Cell_004071,63.90273
13/11/2017,11/13/2017 15:00:00,15:00:00,15,Cell_004071,276.06958
13/11/2017,11/13/2017 23:00:00,23:00:00,23,Cell_004071,50.28927
13/11/2017,11/13/2017 13:00:00,13:00:00,13,Cell_004071,28.63774
13/11/2017,11/13/2017 07:00:00,07:00:00,7,Cell_004071,5.86352
13/11/2017,11/13/2017 02:00:00,02:00:00,2,Cell_004071,0.62987
13/11/2017,11/13/2017 09:00:00,09:00:00,9,Cell_004071,53.92296
13/11/2017,11/13/2017 18:00:00,18:00:00,18,Cell_004071,29.74923
13/11/2017,11/13/2017 16:00:00,16:00:00,16,Cell_004071,243.5765
13/11/2017,11/13/2017 14:00:00,14:00:00,14,Cell_004071,122.00404
13/11/2017,11/13/2017 21:00:00,21:00:00,21,Cell_004071,80.69959
13/11/2017,11/13/2017 03:00:00,03:00:00,3,Cell_004071,0.47498
13/11/2017,11/13/2017 04:00:00,04:00:00,4,Cell_004071,10.78904
13/11/2017,11/13/2017 17:00:00,17:00:00,17,Cell_004071,171.73477
14/11/2017,11/14/2017 06:00:00,06:00:00,6,Cell_004071,1.27214
14/11/2017,11/14/2017 02:00:00,02:00:00,2,Cell_004071,8.07799
14/11/2017,11/14/2017 14:00:00,14:00:00,14,Cell_004071,0.78734
14/11/2017,11/14/2017 12:00:00,12:00:00,12,Cell_004071,473.45249
14/11/2017,11/14/2017 17:00:00,17:00:00,17,Cell_004071,89.6851
14/11/2017,11/14/2017 09:00:00,09:00:00,9,Cell_004071,81.35188
14/11/2017,11/14/2017 11:00:00,11:00:00,11,Cell_004071,244.86449
14/11/2017,11/14/2017 05:00:00,05:00:00,5,Cell_004071,0.7765
14/11/2017,11/14/2017 15:00:00,15:00:00,15,Cell_004071,57.39324
14/11/2017,11/14/2017 03:00:00,03:00:00,3,Cell_004071,16.9711
14/11/2017,11/14/2017 04:00:00,04:00:00,4,Cell_004071,69.24042
14/11/2017,11/14/2017 10:00:00,10:00:00,10,Cell_004071,140.99519
14/11/2017,11/14/2017 16:00:00,16:00:00,16,Cell_004071,18.36218
14/11/2017,11/14/2017 23:00:00,23:00:00,23,Cell_004071,4.38446
14/11/2017,11/14/2017 21:00:00,21:00:00,21,Cell_004071,298.6427
14/11/2017,11/14/2017 19:00:00,19:00:00,19,Cell_004071,233.06735
14/11/2017,11/14/2017 18:00:00,18:00:00,18,Cell_004071,105.11272
14/11/2017,11/14/2017 22:00:00,22:00:00,22,Cell_004071,59.87628
14/11/2017,11/14/2017 00:00:00,00:00:00,0,Cell_004071,0.18125
14/11/2017,11/14/2017 07:00:00,07:00:00,7,Cell_004071,0.44352
14/11/2017,11/14/2017 01:00:00,01:00:00,1,Cell_004071,30.21924
14/11/2017,11/14/2017 08:00:00,08:00:00,8,Cell_004071,0.03473
14/11/2017,11/14/2017 20:00:00,20:00:00,20,Cell_004071,417.85766
14/11/2017,11/14/2017 13:00:00,13:00:00,13,Cell_004071,44.72791
15/11/2017,11/15/2017 14:00:00,14:00:00,14,Cell_004071,79.36239
15/11/2017,11/15/2017 05:00:00,05:00:00,5,Cell_004071,81.88668
15/11/2017,11/15/2017 18:00:00,18:00:00,18,Cell_004071,1320.00427
15/11/2017,11/15/2017 15:00:00,15:00:00,15,Cell_004071,71.94894
15/11/2017,11/15/2017 01:00:00,01:00:00,1,Cell_004071,79.18035
15/11/2017,11/15/2017 10:00:00,10:00:00,10,Cell_004071,204.23139
15/11/2017,11/15/2017 07:00:00,07:00:00,7,Cell_004071,43.14135
15/11/2017,11/15/2017 02:00:00,02:00:00,2,Cell_004071,204.78749
15/11/2017,11/15/2017 20:00:00,20:00:00,20,Cell_004071,125.23143
15/11/2017,11/15/2017 16:00:00,16:00:00,16,Cell_004071,8.76884
15/11/2017,11/15/2017 22:00:00,22:00:00,22,Cell_004071,609.60154
15/11/2017,11/15/2017 03:00:00,03:00:00,3,Cell_004071,52.1885
15/11/2017,11/15/2017 06:00:00,06:00:00,6,Cell_004071,173.67768
15/11/2017,11/15/2017 09:00:00,09:00:00,9,Cell_004071,229.91629
15/11/2017,11/15/2017 17:00:00,17:00:00,17,Cell_004071,224.53581
15/11/2017,11/15/2017 00:00:00,00:00:00,0,Cell_004071,10.48379
15/11/2017,11/15/2017 19:00:00,19:00:00,19,Cell_004071,686.41245
15/11/2017,11/15/2017 12:00:00,12:00:00,12,Cell_004071,347.85637
15/11/2017,11/15/2017 21:00:00,21:00:00,21,Cell_004071,930.51387
15/11/2017,11/15/2017 13:00:00,13:00:00,13,Cell_004071,278.28794
15/11/2017,11/15/2017 11:00:00,11:00:00,11,Cell_004071,245.0405
15/11/2017,11/15/2017 23:00:00,23:00:00,23,Cell_004071,99.1924
15/11/2017,11/15/2017 08:00:00,08:00:00,8,Cell_004071,37.28182
15/11/2017,11/15/2017 04:00:00,04:00:00,4,Cell_004071,1.5067
16/11/2017,11/16/2017 15:00:00,15:00:00,15,Cell_004071,102.01686
16/11/2017,11/16/2017 04:00:00,04:00:00,4,Cell_004071,4.10036
16/11/2017,11/16/2017 08:00:00,08:00:00,8,Cell_004071,122.02736
16/11/2017,11/16/2017 09:00:00,09:00:00,9,Cell_004071,178.23416
16/11/2017,11/16/2017 01:00:00,01:00:00,1,Cell_004071,59.83277
16/11/2017,11/16/2017 03:00:00,03:00:00,3,Cell_004071,3.75011
16/11/2017,11/16/2017 05:00:00,05:00:00,5,Cell_004071,47.32358
16/11/2017,11/16/2017 12:00:00,12:00:00,12,Cell_004071,82.0657
16/11/2017,11/16/2017 11:00:00,11:00:00,11,Cell_004071,585.82973
16/11/2017,11/16/2017 02:00:00,02:00:00,2,Cell_004071,5.85367
16/11/2017,11/16/2017 13:00:00,13:00:00,13,Cell_004071,24.78104
16/11/2017,11/16/2017 00:00:00,00:00:00,0,Cell_004071,153.59387
16/11/2017,11/16/2017 20:00:00,20:00:00,20,Cell_004071,246.91212
16/11/2017,11/16/2017 18:00:00,18:00:00,18,Cell_004071,322.26514
16/11/2017,11/16/2017 16:00:00,16:00:00,16,Cell_004071,79.87943
16/11/2017,11/16/2017 07:00:00,07:00:00,7,Cell_004071,19.05393
16/11/2017,11/16/2017 14:00:00,14:00:00,14,Cell_004071,57.63254
16/11/2017,11/16/2017 22:00:00,22:00:00,22,Cell_004071,207.07363
16/11/2017,11/16/2017 21:00:00,21:00:00,21,Cell_004071,538.62524
16/11/2017,11/16/2017 06:00:00,06:00:00,6,Cell_004071,3.25843
16/11/2017,11/16/2017 10:00:00,10:00:00,10,Cell_004071,299.08322
16/11/2017,11/16/2017 17:00:00,17:00:00,17,Cell_004071,51.04197
16/11/2017,11/16/2017 23:00:00,23:00:00,23,Cell_004071,331.16005
16/11/2017,11/16/2017 19:00:00,19:00:00,19,Cell_004071,525.1273
17/11/2017,11/17/2017 06:00:00,06:00:00,6,Cell_004071,107.86199
17/11/2017,11/17/2017 15:00:00,15:00:00,15,Cell_004071,324.76896
17/11/2017,11/17/2017 22:00:00,22:00:00,22,Cell_004071,250.32526
17/11/2017,11/17/2017 19:00:00,19:00:00,19,Cell_004071,454.90844
17/11/2017,11/17/2017 14:00:00,14:00:00,14,Cell_004071,2.17864
17/11/2017,11/17/2017 13:00:00,13:00:00,13,Cell_004071,133.85814
17/11/2017,11/17/2017 10:00:00,10:00:00,10,Cell_004071,223.97114
17/11/2017,11/17/2017 18:00:00,18:00:00,18,Cell_004071,506.112
17/11/2017,11/17/2017 01:00:00,01:00:00,1,Cell_004071,1.93326
17/11/2017,11/17/2017 03:00:00,03:00:00,3,Cell_004071,0.03081
17/11/2017,11/17/2017 17:00:00,17:00:00,17,Cell_004071,283.04312
17/11/2017,11/17/2017 20:00:00,20:00:00,20,Cell_004071,519.14379
17/11/2017,11/17/2017 09:00:00,09:00:00,9,Cell_004071,170.4328
17/11/2017,11/17/2017 04:00:00,04:00:00,4,Cell_004071,19.66335
17/11/2017,11/17/2017 11:00:00,11:00:00,11,Cell_004071,420.9012
17/11/2017,11/17/2017 08:00:00,08:00:00,8,Cell_004071,73.54169
17/11/2017,11/17/2017 02:00:00,02:00:00,2,Cell_004071,0
17/11/2017,11/17/2017 05:00:00,05:00:00,5,Cell_004071,255.07552
17/11/2017,11/17/2017 12:00:00,12:00:00,12,Cell_004071,496.05341
17/11/2017,11/17/2017 07:00:00,07:00:00,7,Cell_004071,74.58974
17/11/2017,11/17/2017 16:00:00,16:00:00,16,Cell_004071,118.52407
17/11/2017,11/17/2017 00:00:00,00:00:00,0,Cell_004071,3.38311
17/11/2017,11/17/2017 21:00:00,21:00:00,21,Cell_004071,434.87901
17/11/2017,11/17/2017 23:00:00,23:00:00,23,Cell_004071,69.62341
18/11/2017,11/18/2017 15:00:00,15:00:00,15,Cell_004071,69.2152
18/11/2017,11/18/2017 13:00:00,13:00:00,13,Cell_004071,32.31545
18/11/2017,11/18/2017 02:00:00,02:00:00,2,Cell_004071,0.00807
18/11/2017,11/18/2017 08:00:00,08:00:00,8,Cell_004071,52.84085
18/11/2017,11/18/2017 04:00:00,04:00:00,4,Cell_004071,3.21083
18/11/2017,11/18/2017 10:00:00,10:00:00,10,Cell_004071,2.80072
18/11/2017,11/18/2017 03:00:00,03:00:00,3,Cell_004071,0.00711
18/11/2017,11/18/2017 19:00:00,19:00:00,19,Cell_004071,279.18179
18/11/2017,11/18/2017 07:00:00,07:00:00,7,Cell_004071,41.8679
18/11/2017,11/18/2017 09:00:00,09:00:00,9,Cell_004071,0.27742
18/11/2017,11/18/2017 11:00:00,11:00:00,11,Cell_004071,16.14808
18/11/2017,11/18/2017 21:00:00,21:00:00,21,Cell_004071,108.67745
18/11/2017,11/18/2017 22:00:00,22:00:00,22,Cell_004071,34.09741
18/11/2017,11/18/2017 18:00:00,18:00:00,18,Cell_004071,90.57753
18/11/2017,11/18/2017 16:00:00,16:00:00,16,Cell_004071,223.43706
18/11/2017,11/18/2017 01:00:00,01:00:00,1,Cell_004071,0.00008
18/11/2017,11/18/2017 00:00:00,00:00:00,0,Cell_004071,0
18/11/2017,11/18/2017 06:00:00,06:00:00,6,Cell_004071,19.22538
18/11/2017,11/18/2017 05:00:00,05:00:00,5,Cell_004071,0.0133
18/11/2017,11/18/2017 17:00:00,17:00:00,17,Cell_004071,5.17315
18/11/2017,11/18/2017 14:00:00,14:00:00,14,Cell_004071,7.01832
18/11/2017,11/18/2017 23:00:00,23:00:00,23,Cell_004071,0.09221
18/11/2017,11/18/2017 20:00:00,20:00:00,20,Cell_004071,128.39259
18/11/2017,11/18/2017 12:00:00,12:00:00,12,Cell_004071,32.42394
19/11/2017,11/19/2017 18:00:00,18:00:00,18,Cell_004071,188.28124
19/11/2017,11/19/2017 03:00:00,03:00:00,3,Cell_004071,0.18308
19/11/2017,11/19/2017 06:00:00,06:00:00,6,Cell_004071,2.12342
19/11/2017,11/19/2017 14:00:00,14:00:00,14,Cell_004071,460.73004
19/11/2017,11/19/2017 20:00:00,20:00:00,20,Cell_004071,527.81665
19/11/2017,11/19/2017 16:00:00,16:00:00,16,Cell_004071,13.76633
19/11/2017,11/19/2017 02:00:00,02:00:00,2,Cell_004071,5.54668
19/11/2017,11/19/2017 22:00:00,22:00:00,22,Cell_004071,552.14015
19/11/2017,11/19/2017 01:00:00,01:00:00,1,Cell_004071,0.72636
19/11/2017,11/19/2017 11:00:00,11:00:00,11,Cell_004071,69.10097
19/11/2017,11/19/2017 04:00:00,04:00:00,4,Cell_004071,0.33088
19/11/2017,11/19/2017 05:00:00,05:00:00,5,Cell_004071,9.67712
19/11/2017,11/19/2017 08:00:00,08:00:00,8,Cell_004071,2.24188
19/11/2017,11/19/2017 10:00:00,10:00:00,10,Cell_004071,125.17307
19/11/2017,11/19/2017 12:00:00,12:00:00,12,Cell_004071,90.5503
19/11/2017,11/19/2017 13:00:00,13:00:00,13,Cell_004071,160.33819
19/11/2017,11/19/2017 15:00:00,15:00:00,15,Cell_004071,110.8479
19/11/2017,11/19/2017 07:00:00,07:00:00,7,Cell_004071,5.86664
19/11/2017,11/19/2017 09:00:00,09:00:00,9,Cell_004071,6.72769
19/11/2017,11/19/2017 19:00:00,19:00:00,19,Cell_004071,282.62091
19/11/2017,11/19/2017 00:00:00,00:00:00,0,Cell_004071,3.56483
19/11/2017,11/19/2017 23:00:00,23:00:00,23,Cell_004071,0.8292
19/11/2017,11/19/2017 21:00:00,21:00:00,21,Cell_004071,350.74146
19/11/2017,11/19/2017 17:00:00,17:00:00,17,Cell_004071,54.18566
20/11/2017,11/20/2017 16:00:00,16:00:00,16,Cell_004071,45.61973
20/11/2017,11/20/2017 21:00:00,21:00:00,21,Cell_004071,153.276
20/11/2017,11/20/2017 06:00:00,06:00:00,6,Cell_004071,2.85182
20/11/2017,11/20/2017 19:00:00,19:00:00,19,Cell_004071,56.28429
20/11/2017,11/20/2017 23:00:00,23:00:00,23,Cell_004071,18.12525
20/11/2017,11/20/2017 15:00:00,15:00:00,15,Cell_004071,436.99304
20/11/2017,11/20/2017 14:00:00,14:00:00,14,Cell_004071,57.8925
20/11/2017,11/20/2017 02:00:00,02:00:00,2,Cell_004071,0.13275
20/11/2017,11/20/2017 00:00:00,00:00:00,0,Cell_004071,1.98669
20/11/2017,11/20/2017 04:00:00,04:00:00,4,Cell_004071,15.532
20/11/2017,11/20/2017 07:00:00,07:00:00,7,Cell_004071,1.69614
20/11/2017,11/20/2017 12:00:00,12:00:00,12,Cell_004071,137.88671
20/11/2017,11/20/2017 08:00:00,08:00:00,8,Cell_004071,66.06302
20/11/2017,11/20/2017 09:00:00,09:00:00,9,Cell_004071,201.76103
20/11/2017,11/20/2017 20:00:00,20:00:00,20,Cell_004071,3.12228
20/11/2017,11/20/2017 17:00:00,17:00:00,17,Cell_004071,77.79178
20/11/2017,11/20/2017 11:00:00,11:00:00,11,Cell_004071,238.80364
20/11/2017,11/20/2017 01:00:00,01:00:00,1,Cell_004071,97.69387
20/11/2017,11/20/2017 13:00:00,13:00:00,13,Cell_004071,113.41155
20/11/2017,11/20/2017 03:00:00,03:00:00,3,Cell_004071,101.9591
20/11/2017,11/20/2017 10:00:00,10:00:00,10,Cell_004071,430.18877
20/11/2017,11/20/2017 05:00:00,05:00:00,5,Cell_004071,1.96477
20/11/2017,11/20/2017 18:00:00,18:00:00,18,Cell_004071,117.92706
20/11/2017,11/20/2017 22:00:00,22:00:00,22,Cell_004071,31.36426
21/11/2017,11/21/2017 06:00:00,06:00:00,6,Cell_004071,9.57274
21/11/2017,11/21/2017 18:00:00,18:00:00,18,Cell_004071,4.92559
